Beraterparticipant	item	condition	sentence	completion	time	first_word	stemnoun	word	word_CORRECTED
17	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Blatt Papier und macht sich darauf Notizen.	25662	Blatt	Blatt	Blatt	Blatt
1	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Blatt	13610	Blatt	Blatt	Blatt	Blatt
21	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Blatt	11447	Blatt	Blatt	Blatt	Blatt
25	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Blatt für Notizen	11706	Blatt	Blatt	Blatt	Blatt
29	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Buch, um dies zu tun	20770	Buch	Buch	Buch	Buch
33	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Blatt und notiert sie sich stattdessen.	30403	Blatt	Blatt	Blatt	Blatt
37	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Blatt Papier und macht sich Notizen.	15128	Blatt	Blatt	Blatt	Blatt
41	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Blatt.	8228	Blatt	Blatt	Blatt	Blatt
45	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Notizbuch	8808	Notizbuch	Buch	Notizbuch	Notizbuch
53	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Heft und notiert sie	10296	Heft	Heft	Heft	Heft
57	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Blatt Papier und schreibt sich diese Stellen heraus.	14256	Blatt	Blatt	Blatt	Blatt
5	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	blatt papier und macht sich stattdessen notizen	28234	blatt	Blatt	Blatt	Blatt
61	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Exemplar	8890	Exemplar	Exemplar	Exemplar	Exemplar
65	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Blatt zur Hand	9608	Blatt	Blatt	Blatt	Blatt
69	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Heft.	6417	Heft	Heft	Heft	Heft
73	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues		16108	NA	NA	NA	NA
77	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Blatt Papie	6403	Blatt	Blatt	Blatt	Blatt
81	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Heft, um die Stellen herauszuschreiben	25024	Heft	Heft	Heft	Heft
9	228	Non-constraining_b	Carla darf wichtige Stellen im Buch nicht anstreichen. Sie nimmt ein neues	Blatt und macht sich notizen.	19135	Blatt	Blatt	Blatt	Blatt
13	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Kalender.	7444	Kalender	Kalender	Kalender	Kalender
17	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Terminplaner bei dem Händler ihres Vertrauens.	23124	Terminplaner	Planer	Terminplaner	Terminplaner
1	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Terminkalender	8072	Terminkalender	Kalender	Terminkalender	Terminkalender
21	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Notizzettel	11252	Notizzettel	Zettel	Notizzettel	Notizzettel
25	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Terminkalender	6298	Terminkalender	Kalender	Terminkalender	Terminkalender
29	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Stift, um dies zu tun	14313	Stift	Stift	Stift	Stift
33	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Kalender.	7938	Kalender	Kalender	Kalender	Kalender
37	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Kalendar.	7884	Kalender	Kalender	Kalender	Kalender
41	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Kalender.	8961	Kalender	Kalender	Kalender	Kalender
45	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Planer.	4652	Planer	Planer	Planer	Planer
53	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Terminkalender.	24305	Terminkalender	Kalender	Terminkalender	Terminkalender
57	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Terminplaner dafür.	6843	Terminplaner	Planer	Terminplaner	Terminplaner
5	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	terminplaner	9041	terminplaner	Planer	Terminplaner	Terminplaner
61	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Planer	6247	Planer	Planer	Planer	Planer
65	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Kalender	4387	Kalender	Kalender	Kalender	Kalender
69	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Terminkalender.	7475	Terminkalender	Kalender	Terminkalender	Terminkalender
73	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Kalender.	7556	Kalender	Kalender	Kalender	Kalender
77	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Kalender	6286	Kalender	Kalender	Kalender	Kalender
81	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Kalender	8909	Kalender	Kalender	Kalender	Kalender
9	229	Constraining_a	Viola will alle ihre Termine aufschreiben. Sie kauft sich einen schönen	Terminkalender.	15639	Terminkalender	Kalender	Terminkalender	Terminkalender
10	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Buch mit einem integriertem Terminkalender	28760	Buch	Buch	Buch	Buch
14	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Haustier.	7763	Haustier	Tier	Haustier	Haustier
18	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Notizbuch	7299	Notizbuch	Buch	Notizbuch	Notizbuch
22	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Buch	11529	Buch	Buch	Buch	Buch
26	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	notizbuch	13009	notizbuch	Buch	Notizbuch	Notizbuch
2	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Notizbuch.	6298	Notizbuch	Buch	Notizbuch	Notizbuch
30	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Handy, damit sie ihre Termine auch digital immer dabei hat.	40729	Handy	Handy	Handy	Handy
34	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Notizbuch. 	7532	Notizbuch	Buch	Notizbuch	Notizbuch
38	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Notizbuch dafür.	10807	Notizbuch	Buch	Notizbuch	Notizbuch
42	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Buch	7217	Buch	Buch	Buch	Buch
46	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Notizbuch und gestaltet es zu einem Kalender um.	18646	Notizbuch	Buch	Notizbuch	Notizbuch
100002	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Heft, um sie dort niederzuschreiben.	21226	Heft	Heft	Heft	Heft
50	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Notizbuch mit viel Platz zum hineinschreiben.	25315	Notizbuch	Buch	Notizbuch	Notizbuch
54	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Terminebuch. 	15894	Terminebuch	Buch	Terminebuch	Terminebuch
58	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Notizbuch.	7815	Notizbuch	Buch	Notizbuch	Notizbuch
62	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Buch	6287	Buch	Buch	Buch	Buch
66	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Notizbuch	8185	Notizbuch	Buch	Notizbuch	Notizbuch
6	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Notizbuch	18759	Notizbuch	Buch	Notizbuch	Notizbuch
70	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Notizbuch	7153	Notizbuch	Buch	Notizbuch	Notizbuch
74	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Notizbuch	16687	Notizbuch	Buch	Notizbuch	Notizbuch
78	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	Notizbuch.	5856	Notizbuch	Buch	Notizbuch	Notizbuch
82	229	Constraining_b	Viola will alle ihre Termine aufschreiben. Sie kauft sich ein schönes	leeres Buch. 	17489	leeres	Buch	Leeres	Leeres
11	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Stift um die wichtigen zu markieren	17121	Stift	Stift	Stift	Stift
15	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Rock für den nächsten Abend	9909	Rock	Rock	Rock	Rock
19	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Notizblock.	18115	Notizblock	Block	Notizblock	Notizblock
23	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	kalender	5056	kalender	Kalender	Kalender	Kalender
31	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Pott Kaffee.	11033	Pott	Pott	Pott	Pott
35	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Kaffee, um ihren Feierabend zu genießen.	21630	Kaffee	Kaffee	Kaffee	Kaffee
39	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Kuchen.	8655	Kuchen	Kuchen	Kuchen	Kuchen
3	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Latte Macchiato mit ordentlich Sahne. 	30624	Latte	Latte	Latte	Latte
43	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Reisehut zur Belohnung.	19036	Reisehut	Hut	Reisehut	Reisehut
47	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Füller.	5634	Füller	Füller	Füller	Füller
100003	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Stift	9963	Stift	Stift	Stift	Stift
51	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Kalender für das nächste Jahr.	23673	Kalender	Kalender	Kalender	Kalender
55	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Kalender.	11055	Kalender	Kalender	Kalender	Kalender
59	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Ball für ihren Hund.	21477	Ball	Ball	Ball	Ball
63	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Tee	16146	Tee	Tee	Tee	Tee
67	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Notizblock	17150	Notizblock	Block	Notizblock	Notizblock
71	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	neuen Stift	10615	neuen	Stift	Neuen	Neuen
75	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Kugelschreiber	15288	Kugelschreiber	Schreiber	Kugelschreiber	Kugelschreiber
79	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Rock	12588	Rock	Rock	Rock	Rock
7	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Hut	28830	Hut	Hut	Hut	Hut
83	229	Non-constraining_a	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich einen schönen	Esel zur Belohnung	24153	Esel	Esel	Esel	Esel
12	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Notizbuch	6882	Notizbuch	Buch	Notizbuch	Notizbuch
16	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Adressbuch	8880	Adressbuch	Buch	Adressbuch	Adressbuch
20	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Set Buntstifte, um den Kalender zusätzlich zu verzieren.	30475	Set	Set	Set	Set
24	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Notizbuch	21370	Notizbuch	Buch	Notizbuch	Notizbuch
28	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Haus.	18654	Haus	Haus	Haus	Haus
32	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Kleid.	7957	Kleid	Kleid	Kleid	Kleid
36	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Notizbuch, um ihre schönsten Sticker einzukleben. 	22207	Notizbuch	Buch	Notizbuch	Notizbuch
40	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Eis als Belohnung dafür.	18263	Eis	Eis	Eis	Eis
44	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Notizheft für weitere Notizen	17324	Notizheft	Heft	Notizheft	Notizheft
4	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Notizbuch dazu.	9914	Notizbuch	Buch	Notizbuch	Notizbuch
52	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	"Feuerzeug und zündet ihn an \\""die Zeit bestimmt nicht mein sein\\"" schreit sie und läuft wild umher."	42740	Feuerzeug	Zeug	Feuerzeug	Feuerzeug
56	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Büchlein, um sich noch mehr Notizen machen zu können	17387	Büchlein	Buch	Büchlein	Büchlein
60	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Terminbuch	9357	Terminbuch	Buch	Terminbuch	Terminbuch
64	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Buch	14222	Buch	Buch	Buch	Buch
68	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Washytape  zur optischen Verzierung des Kalenders.	27208	Washytape	Tape	Washytape	Washytape
72	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Notizheft	17219	Notizheft	Heft	Notizheft	Notizheft
76	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Kleid	19725	Kleid	Kleid	Kleid	Kleid
80	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Brett, um den Kalender zu befestigen	37990	Brett	Brett	Brett	Brett
8	229	Non-constraining_b	Viola hat bereits alle ihre Termine in ihrem Kalender aufgeschrieben. Sie kauft sich ein schönes	Eis, da sie heute so fleißig war	9704	Eis	Eis	Eis	Eis
12	230	Constraining_a	Herr Meier hat Angst, dass sein Hund Passanten auf der Straße beißen könnte. Er kauft einen effektiven	Maulkorb	14596	Maulkorb	Korb	Maulkorb	Maulkorb
16	230	Constraining_a	Herr Meier hat Angst, dass sein Hund Passanten auf der Straße beißen könnte. Er kauft einen effektiven	Beißschutz	7822	Beißschutz	Schutz	Beißschutz	Beißschutz
20	230	Constraining_a	Herr Meier hat Angst, dass sein Hund Passanten auf der Straße beißen könnte. Er kauft einen effektiven	Maulkorb.	7802	Maulkorb	Korb	Maulkorb	Maulkorb
24	230	Constraining_a	Herr Meier hat Angst, dass sein Hund Passanten auf der Straße beißen könnte. Er kauft einen effektiven	Maulkäfig	17147	Maulkäfig	Käfig	Maulkäfig	Maulkäfig
28	230	Constraining_a	Herr Meier hat Angst, dass sein Hund Passanten auf der Straße beißen könnte. Er kauft einen effektiven	Maulkorb.	9391	Maulkorb	Korb	Maulkorb	Maulkorb
32	230	Constraining_a	Herr Meier hat Angst, dass sein Hund Passanten auf der Straße beißen könnte. Er kauft einen effektiven	Maulkorb.	7199	Maulkorb	Korb	Maulkorb	Maulkorb
36	230	Constraining_a	Herr Meier hat Angst, dass sein Hund Passanten auf der Straße beißen könnte. Er kauft einen effektiven	Maulkorb.	7350	Maulkorb	Korb	Maulkorb	Maulkorb
40	230	Constraining_a	Herr Meier hat Angst, dass sein Hund Passanten auf der Straße beißen könnte. Er kauft einen effektiven	Maulkorb als Prävention.	13561	Maulkorb	Korb	Maulkorb	Maulkorb
44	230	Constraining_a	Herr Meier hat Angst, dass sein Hund Passanten auf der Straße beißen könnte. Er kauft einen effektiven	Maulkorb	7244	Maulkorb	Korb	Maulkorb	Maulkorb
4	230	Constraining_a	Herr Meier hat Angst, dass sein Hund Passanten auf der Straße beißen könnte. Er kauft einen effektiven	Maulkorb, um das zu verhindern.	11613	Maulkorb	Korb	Maulkorb	Maulkorb
52	230	Constraining_a	Herr Meier hat Angst, dass sein Hund Passanten auf der Straße beißen könnte. Er kauft einen effektiven	Maulkorb und eine starke Leine.	12517	Maulkorb	Korb	Maulkorb	Maulkorb
56	230	Constraining_a	Herr Meier hat Angst, dass sein Hund Passanten auf der Straße beißen könnte. Er kauft einen effektiven	Maulkorb	5709	Maulkorb	Korb	Maulkorb	Maulkorb
60	230	Constraining_a	Herr Meier hat Angst, dass sein Hund Passanten auf der Straße beißen könnte. Er kauft einen effektiven	Maulkorb	5610	Maulkorb	Korb	Maulkorb	Maulkorb
